
4;data_gathering;requests;1566395890.995171;-0.0002040863037109375;0;;0;;False;Invalid URL '0': No schema supplied. Perhaps you meant http://0?
5;data_gathering;requests;1566395964.079305;-0.0013461112976074219;0;;0;;False;Invalid URL '0': No schema supplied. Perhaps you meant http://0?
6;data_gathering;requests;1566395964.584915;-0.0003070831298828125;0;;0;;False;Invalid URL '0': No schema supplied. Perhaps you meant http://0?
7;data_gathering;requests;1566395965.086893;-0.00031280517578125;0;;0;;False;Invalid URL '0': No schema supplied. Perhaps you meant http://0?
8;data_gathering;requests;1566395965.590251;-0.00023412704467773438;0;;0;;False;Invalid URL '0': No schema supplied. Perhaps you meant http://0?
9;data_gathering;requests;1566395966.092858;-0.0003349781036376953;0;;0;;False;Invalid URL '0': No schema supplied. Perhaps you meant http://0?
10;data_gathering;requests;1566395966.594076;-0.0002522468566894531;1;;0;;False;Invalid URL '1': No schema supplied. Perhaps you meant http://1?
11;data_gathering;requests;1566395967.094597;-0.000370025634765625;1;;0;;False;Invalid URL '1': No schema supplied. Perhaps you meant http://1?
12;data_gathering;requests;1566395967.595372;-0.00023603439331054688;1;;0;;False;Invalid URL '1': No schema supplied. Perhaps you meant http://1?
13;data_gathering;requests;1566395968.095928;-0.00041294097900390625;1;;0;;False;Invalid URL '1': No schema supplied. Perhaps you meant http://1?
14;data_gathering;requests;1566395968.59675;-0.0005230903625488281;1;;0;;False;Invalid URL '1': No schema supplied. Perhaps you meant http://1?
2;data_gathering;requests;1566396020.489794;-0.6263391971588135;https://www.dailymail.co.uk/news/article-7377155/Criminal-grandfather-fought-Australia-World-War-II-deported-Papua-New-Guinea.html;https://www.dailymail.co.uk/news/article-7377155/Criminal-grandfather-fought-Australia-World-War-II-deported-Papua-New-Guinea.html;511657;200;True;
3;data_gathering;requests;1566396022.598787;-0.19438910484313965;https://www.dailymail.co.uk/news/article-7369067/Bullock-says-Ken-Cuccinelli-heading-immigration-policy-bad-Putin-charge-elections.html;https://www.dailymail.co.uk/news/article-7369067/Bullock-says-Ken-Cuccinelli-heading-immigration-policy-bad-Putin-charge-elections.html;525202;200;True;
4;data_gathering;requests;1566396023.991339;-0.5753028392791748;https://www.dailymail.co.uk/news/article-7368793/Head-Customs-Border-Protection-slams-irresponsible-Google-employees-petition.html;https://www.dailymail.co.uk/news/article-7368793/Head-Customs-Border-Protection-slams-irresponsible-Google-employees-petition.html;528933;200;True;
5;data_gathering;requests;1566396026.0639129;-0.18641996383666992;https://www.dailymail.co.uk/news/article-7368007/ICE-officials-slam-North-Carolina-sheriff-releasing-illegal-immigrant-accused-child-rape.html;https://www.dailymail.co.uk/news/article-7368007/ICE-officials-slam-North-Carolina-sheriff-releasing-illegal-immigrant-accused-child-rape.html;519208;200;True;
6;data_gathering;requests;1566396027.752384;-0.990480899810791;https://www.dailymail.co.uk/news/article-7366831/US-Customs-wont-say-caused-crash-delayed-tens-thousands-travelers.html;https://www.dailymail.co.uk/news/article-7366831/US-Customs-wont-say-caused-crash-delayed-tens-thousands-travelers.html;534845;200;True;
7;data_gathering;requests;1566396029.947598;-0.6679599285125732;https://www.dailymail.co.uk/news/article-7365481/Computer-problem-causes-delays-airports-US.html;https://www.dailymail.co.uk/news/article-7365481/Computer-problem-causes-delays-airports-US.html;172733;200;True;
8;data_gathering;requests;1566396031.777678;-0.6606748104095459;https://www.dailymail.co.uk/news/article-7364003/Corrections-officer-placed-leave-driving-truck-protesters.html;https://www.dailymail.co.uk/news/article-7364003/Corrections-officer-placed-leave-driving-truck-protesters.html;532453;200;True;
9;data_gathering;requests;1566396033.676988;-0.5003111362457275;https://www.dailymail.co.uk/news/article-7361745/Google-employees-demand-tech-giant-refuse-contracts-ICE-Border-Patrol.html;https://www.dailymail.co.uk/news/article-7361745/Google-employees-demand-tech-giant-refuse-contracts-ICE-Border-Patrol.html;517508;200;True;
10;data_gathering;requests;1566396035.797674;-1.1122651100158691;https://www.dailymail.co.uk/news/article-7360209/ICE-protest-descends-chaos-truck-drives-crowd-gets-pepper-sprayed.html;https://www.dailymail.co.uk/news/article-7360209/ICE-protest-descends-chaos-truck-drives-crowd-gets-pepper-sprayed.html;529466;200;True;
11;data_gathering;requests;1566396038.329772;-0.7788000106811523;https://www.dailymail.co.uk/news/article-7358761/Ilhan-Omar-hits-Steve-King-GOP-projecting-filth-incest-claims.html;https://www.dailymail.co.uk/news/article-7358761/Ilhan-Omar-hits-Steve-King-GOP-projecting-filth-incest-claims.html;524987;200;True;
12;data_gathering;requests;1566396040.265308;-0.6622130870819092;https://www.dailymail.co.uk/news/article-7357241/NFL-players-cover-50-000-bail-undocumented-immigrant.html;https://www.dailymail.co.uk/news/article-7357241/NFL-players-cover-50-000-bail-undocumented-immigrant.html;526858;200;True;
13;data_gathering;requests;1566396042.247634;-0.7343721389770508;https://www.dailymail.co.uk/news/article-7356871/Border-chief-shows-one-bullet-holes-shooting-ICE-office-San-Antonio.html;https://www.dailymail.co.uk/news/article-7356871/Border-chief-shows-one-bullet-holes-shooting-ICE-office-San-Antonio.html;526412;200;True;
14;data_gathering;requests;1566396044.612383;-1.1761250495910645;https://www.dailymail.co.uk/news/article-7354561/Mural-showing-Statue-Liberty-getting-handcuffed-ICE-agents-turns-heads-Las-Vegas.html;https://www.dailymail.co.uk/news/article-7354561/Mural-showing-Statue-Liberty-getting-handcuffed-ICE-agents-turns-heads-Las-Vegas.html;546928;200;True;
15;data_gathering;requests;1566396047.108522;-1.2800061702728271;https://www.dailymail.co.uk/news/article-7353363/Trump-defends-ban-immigrants-food-stamps-getting-green-cards.html;https://www.dailymail.co.uk/news/article-7353363/Trump-defends-ban-immigrants-food-stamps-getting-green-cards.html;542860;200;True;
16;data_gathering;requests;1566396049.9579892;-0.6149027347564697;https://www.dailymail.co.uk/news/article-7352703/Trumps-immigration-chief-REWRITES-plaque-Statue-Liberty-push-immigration-crackdown.html;https://www.dailymail.co.uk/news/article-7352703/Trumps-immigration-chief-REWRITES-plaque-Statue-Liberty-push-immigration-crackdown.html;535285;200;True;
17;data_gathering;requests;1566396052.188211;-0.5782361030578613;https://www.dailymail.co.uk/news/article-7352211/Missing-Vietnamese-schoolgirl-Linh-Thi-Dieu-Le-safe-well.html;https://www.dailymail.co.uk/news/article-7352211/Missing-Vietnamese-schoolgirl-Linh-Thi-Dieu-Le-safe-well.html;511287;200;True;
18;data_gathering;requests;1566396054.108453;-0.6436419486999512;https://www.dailymail.co.uk/news/article-7349577/Mexican-husband-wife-FINALLY-receive-green-cards-25-YEARS-illegally-coming-U-S.html;https://www.dailymail.co.uk/news/article-7349577/Mexican-husband-wife-FINALLY-receive-green-cards-25-YEARS-illegally-coming-U-S.html;524220;200;True;
19;data_gathering;requests;1566396056.240876;-0.8129191398620605;https://www.dailymail.co.uk/news/article-7349019/DHS-ban-immigrants-welfare-getting-green-cards.html;https://www.dailymail.co.uk/news/article-7349019/DHS-ban-immigrants-welfare-getting-green-cards.html;530372;200;True;
20;data_gathering;requests;1566396058.874333;-0.6822001934051514;https://www.dailymail.co.uk/news/article-7345427/Michael-Goves-Brexit-war-Cabinet-draws-secret-plan.html;https://www.dailymail.co.uk/news/article-7345427/Michael-Goves-Brexit-war-Cabinet-draws-secret-plan.html;526150;200;True;
21;data_gathering;requests;1566396061.090011;-0.8702173233032227;https://www.dailymail.co.uk/news/article-7345345/Home-Secretary-urged-hike-proposed-minimum-salary-threshold-immigrant-workers.html;https://www.dailymail.co.uk/news/article-7345345/Home-Secretary-urged-hike-proposed-minimum-salary-threshold-immigrant-workers.html;511885;200;True;
22;data_gathering;requests;1566396063.2411442;-0.7213387489318848;https://www.dailymail.co.uk/news/article-7345061/Anti-ICE-protesters-arrested-blocking-West-Highway-Manhattan.html;https://www.dailymail.co.uk/news/article-7345061/Anti-ICE-protesters-arrested-blocking-West-Highway-Manhattan.html;522624;200;True;
23;data_gathering;requests;1566396065.506863;-0.5262408256530762;https://www.dailymail.co.uk/news/article-7342005/ICE-releases-300-700-workers-detained-Mississippi-raids-humanitarian-grounds.html;https://www.dailymail.co.uk/news/article-7342005/ICE-releases-300-700-workers-detained-Mississippi-raids-humanitarian-grounds.html;526519;200;True;
24;data_gathering;requests;1566396067.3908732;-0.5364186763763428;https://www.dailymail.co.uk/news/article-7341235/Trump-supporter-21-detained-outside-El-Paso-immigrant-center.html;https://www.dailymail.co.uk/news/article-7341235/Trump-supporter-21-detained-outside-El-Paso-immigrant-center.html;517140;200;True;
25;data_gathering;requests;1566396069.607557;-0.6002089977264404;https://www.dailymail.co.uk/debate/article-7339537/SIMON-WALTERS-fear-Boris-Johnsons-plan-copy-Aussie-points-based-migrant-policy.html;https://www.dailymail.co.uk/debate/article-7339537/SIMON-WALTERS-fear-Boris-Johnsons-plan-copy-Aussie-points-based-migrant-policy.html;318298;200;True;
26;data_gathering;requests;1566396071.581409;-0.5095229148864746;https://www.dailymail.co.uk/news/article-7338789/Labour-says-Boris-Johnson-not-trusted-hard-hitting-Facebook-video.html;https://www.dailymail.co.uk/news/article-7338789/Labour-says-Boris-Johnson-not-trusted-hard-hitting-Facebook-video.html;532462;200;True;
27;data_gathering;requests;1566396073.2915032;-0.5792756080627441;https://www.dailymail.co.uk/news/article-7338863/Detroit-diabetic-41-dies-streets-Baghdad-deported-Iraq.html;https://www.dailymail.co.uk/news/article-7338863/Detroit-diabetic-41-dies-streets-Baghdad-deported-Iraq.html;522291;200;True;
28;data_gathering;requests;1566396075.0813708;-0.5591511726379395;https://www.dailymail.co.uk/news/article-7337975/Green-Shirt-Guy-social-media-star-laughing-uncontrollably-MAGA-hat-protesters.html;https://www.dailymail.co.uk/news/article-7337975/Green-Shirt-Guy-social-media-star-laughing-uncontrollably-MAGA-hat-protesters.html;516329;200;True;
29;data_gathering;requests;1566396077.041557;-1.8382649421691895;https://www.dailymail.co.uk/news/article-7337753/Sobbing-girl-11-begs-dads-release-nearly-700-people-detained-ICE-raid.html;https://www.dailymail.co.uk/news/article-7337753/Sobbing-girl-11-begs-dads-release-nearly-700-people-detained-ICE-raid.html;537566;200;True;
30;data_gathering;requests;1566396080.1983109;-1.2972540855407715;https://www.dailymail.co.uk/news/article-7337769/Moment-American-cryptocurrency-boss-arrested-luxury-apartment-Thailand.html;https://www.dailymail.co.uk/news/article-7337769/Moment-American-cryptocurrency-boss-arrested-luxury-apartment-Thailand.html;517594;200;True;
31;data_gathering;requests;1566396083.038166;-0.6034128665924072;https://www.dailymail.co.uk/news/article-7336035/Democratic-presidential-candidate-appears-Foxs-Sean-Hannity-stating-border-security-not-walls.html;https://www.dailymail.co.uk/news/article-7336035/Democratic-presidential-candidate-appears-Foxs-Sean-Hannity-stating-border-security-not-walls.html;524696;200;True;
32;data_gathering;requests;1566396085.591533;-2.171375036239624;https://www.dailymail.co.uk/news/article-7335335/New-push-deport-immigrants-convicted-crimes-carrying-jail-terms-two-years-more.html;https://www.dailymail.co.uk/news/article-7335335/New-push-deport-immigrants-convicted-crimes-carrying-jail-terms-two-years-more.html;505644;200;True;
33;data_gathering;requests;1566396089.0010781;-2.9696807861328125;https://www.dailymail.co.uk/news/article-7334679/Nearly-700-people-DETAINED-Mississippi-ICE-raids.html;https://www.dailymail.co.uk/news/article-7334679/Nearly-700-people-DETAINED-Mississippi-ICE-raids.html;531466;200;True;
34;data_gathering;requests;1566396093.5484831;-0.6837339401245117;https://www.dailymail.co.uk/news/article-7331825/Victorian-student-deported-Australia-father-ill-bursts-song.html;https://www.dailymail.co.uk/news/article-7331825/Victorian-student-deported-Australia-father-ill-bursts-song.html;519529;200;True;
35;data_gathering;requests;1566396095.78552;-0.47347497940063477;https://www.dailymail.co.uk/news/article-7330675/Bosses-sacked-Michaela-Banerji-Tweeted-RIGHT-fire-court-rules.html;https://www.dailymail.co.uk/news/article-7330675/Bosses-sacked-Michaela-Banerji-Tweeted-RIGHT-fire-court-rules.html;517148;200;True;
36;data_gathering;requests;1566396097.5967941;-0.27496790885925293;https://www.dailymail.co.uk/news/article-7327935/Alexandria-Ocasio-Cortez-says-Donald-Trump-racist-vigil-mass-shooting-victims.html;https://www.dailymail.co.uk/news/article-7327935/Alexandria-Ocasio-Cortez-says-Donald-Trump-racist-vigil-mass-shooting-victims.html;522503;200;True;
37;data_gathering;requests;1566396099.4196029;-0.9743800163269043;https://www.dailymail.co.uk/news/article-7327685/People-smuggler-jailed-five-years.html;https://www.dailymail.co.uk/news/article-7327685/People-smuggler-jailed-five-years.html;508314;200;True;
38;data_gathering;requests;1566396101.848673;-0.5397608280181885;https://www.dailymail.co.uk/news/article-7326081/Immigration-biggest-concern-Europeans-despite-growing-climate-change-fears.html;https://www.dailymail.co.uk/news/article-7326081/Immigration-biggest-concern-Europeans-despite-growing-climate-change-fears.html;524174;200;True;
